query_id,bought,net_weight_oz_z,nutrition_score_z,price_relpos_z,dim_length_z,dim_width_z,dim_height_z,title_desc_tokens,title_desc_len,category_Baby,category_Bakery,category_Beverages,category_Dairy,category_Frozen,category_Household,category_Meat,category_Pantry,category_Personal Care,category_Produce,category_Seafood,category_Snacks,storage_type_Ambient,storage_type_Frozen,storage_type_Refrigerated,brand_Blue Cart,brand_Cedar House,brand_Corner Market,brand_Daily Table,brand_FreshField,brand_Golden Acre,brand_Green Fork,brand_Harvest Lane,brand_Market Pantry Co.,brand_North Star Foods,brand_Oak & Grain,brand_Purely Good,brand_Riverbend,brand_Sunny Basket,brand_Valley Select,allergens_Fish,allergens_Milk,allergens_None,allergens_Peanuts,allergens_Shellfish,allergens_Soy,allergens_Tree nuts,allergens_Wheat,country_of_origin_Canada,country_of_origin_Chile,country_of_origin_Italy,country_of_origin_Mexico,country_of_origin_New Zealand,country_of_origin_Peru,country_of_origin_Spain,country_of_origin_Thailand,country_of_origin_United States,country_of_origin_Vietnam,ingredient_Baby-safe ingredients,ingredient_Cream,ingredient_Cultures,ingredient_Filtered water,ingredient_Grains,ingredient_Household materials,ingredient_Meat,ingredient_Milk,ingredient_Natural flavors,ingredient_Oil,ingredient_Personal care formula,ingredient_Prepared ingredients,ingredient_Salt,ingredient_Seafood,ingredient_Seasoning,ingredient_Spices,ingredient_Sugar,ingredient_Water,ingredient_Wheat flour,ingredient_Whole produce,ingredient_Yeast
q_001222,0,1.3302848420434155,0.8704496268798962,1.705019441876743,1.275958238561787,-1.069563888837265,-0.9728213690275979,107 108 78 194 270 111 19 3 127 20 78 194 270 4 6 111 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 31 39 17 123 124 0 0 0 0 0 0 0 0 0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001222,0,3.718337951448517,-0.8762982581574589,-0.5788630673148835,1.828107039400793,-0.6486062109899982,-1.1200362739000314,97 98 174 175 307 197 16 23 57 36 174 175 307 197 4 6 16 23 8 2 5 9 10 11 12 52 7 13 2 22 14 177 178 25 179 40 0 0 0 0 0 0 0 0 0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001222,1,3.5915567673899043,-0.8383254780479511,0.827952426058146,1.9201318395406275,-0.6749160658554524,-1.1936437263362483,69 82 182 35 295 197 16 23 165 166 182 35 295 197 4 6 16 23 8 2 5 9 10 11 12 52 7 13 2 22 14 170 171 4 39 17 0 0 0 0 0 0 0 0 0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001222,0,1.3459620852334586,0.30085792523728044,1.9646312785590478,1.1839334384219529,-1.2537328728954438,-1.1200362739000314,79 42 78 194 307 197 111 19 3 146 20 78 194 307 197 4 6 111 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 65 38 25 154 40 0 0 0 0 0 0 0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001222,0,1.1983915134663103,-0.8383254780479511,-0.5122059741126699,2.0428315730604063,-1.3326624374918064,-0.1999431184473216,51 102 182 35 295 197 111 19 3 153 20 182 35 295 197 4 6 111 19 3 8 2 5 9 10 11 12 52 7 13 2 22 14 55 56 29 24 5 63 0 0 0 0 0 0,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
q_001223,1,-0.4187502025501311,0.5666673860038345,-0.872966111560226,-0.6258876309947886,-0.8327751950481773,-1.1568400001181398,86 87 68 215 216 28 3 26 50 68 215 216 4 6 28 3 8 2 5 9 10 11 12 30 7 13 2 15 14 36 57 25 41 2 158 159 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001223,0,0.08496643733865715,0.6805857263323577,1.5623057448122233,0.6317846375829468,2.640125647191771,1.7138506448943145,69 82 125 35 232 233 27 3 65 38 125 35 232 233 4 6 27 3 8 2 5 9 10 11 12 30 7 13 2 15 14 58 32 24 147 59 60 4 61 62 0 0 0 0 0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001229,0,0.05531599913140108,0.1489668047992496,1.9548120478344648,0.41706010392333365,0.3511682738972597,2.5603363479108077,97 98 37 85 169 335 43 18 55 56 37 85 169 335 4 6 43 18 8 2 5 9 10 11 12 77 7 13 2 22 14 17 130 131 20 132 133 31 0 0 0 0 0 0 0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001229,0,0.05804247620793033,0.1869395849087573,1.5707840901149204,-0.9633118981741812,2.087618695017235,1.6770469186762063,90 91 92 37 85 222 346 43 18 127 20 37 85 222 346 4 6 43 18 8 2 5 9 10 11 12 77 7 13 2 22 14 55 56 29 24 5 63 0 0 0 0 0 0 0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001229,0,0.09007858185714966,0.6046401661133423,0.5533079547136547,0.5397598374431125,2.2717876790754135,0.315309048606196,97 98 235 360 361 43 18 64 20 235 360 361 4 6 43 18 8 2 5 9 10 11 12 77 7 13 2 22 14 135 53 54 32 33 136 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001229,0,0.6077684167631506,0.4527490456753113,-0.47208628290863275,0.7851593044826707,3.0610833250390383,1.2722059302770141,79 42 226 234 222 46 18 55 56 226 234 222 4 6 46 18 8 2 5 9 10 11 12 77 7 13 2 22 14 6 167 168 29 24 63 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001229,0,0.772038660624041,0.8704496268798962,0.6700999624737226,1.3679830387016214,2.955843905577222,2.3763177168202656,86 87 226 338 339 46 18 57 36 226 338 339 4 6 46 18 8 2 5 9 10 11 12 77 7 13 2 22 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001229,0,-0.4627146454091662,-0.2307609962958276,-0.8759094961807307,-0.7485873645145678,-0.5696766463936357,-0.38396174953786355,107 108 37 85 234 222 26 18 146 20 37 85 234 222 4 6 26 18 8 2 5 9 10 11 12 77 7 13 2 22 14 58 32 24 147 59 60 4 61 62 0 0 0 0 0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001230,0,0.15074269680992664,0.035048464470726425,-0.027527315777237004,-0.4725129640950648,-0.14871896854636923,3.075588514964325,51 102 113 114 248 185 27 3 57 36 113 114 248 185 4 6 27 3 8 2 5 9 10 11 12 30 7 13 2 15 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001230,0,-0.4841856523868344,-0.2307609962958276,0.5480974794015455,-0.8712870980343468,0.03545001551180995,-0.05272821357488791,86 87 68 224 225 84 3 64 20 68 224 225 4 6 84 3 8 2 5 9 10 11 12 30 7 13 2 15 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,29,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001230,0,-0.552347579300067,-0.6864343576099202,0.6865732556002153,-0.44183803071512,-0.12240911368091492,-1.1936437263362483,81 68 211 212 16 3 64 20 68 211 212 4 6 16 3 8 2 5 9 10 11 12 30 7 13 2 15 14 143 2 64 5 144 0 0 0 0 0 0 0 0 0 0 0 0,33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001230,0,-0.5826796367764553,-0.5725160172813971,-1.2439419772871187,-0.4111630973351752,-0.1750288234118233,-0.4575692019740804,51 102 68 248 185 16 3 72 163 68 248 185 4 6 16 3 8 2 5 9 10 11 12 30 7 13 2 15 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001230,0,0.07371971939797384,-0.04089709574828901,1.4658388981299832,0.41706010392333365,1.6929708720354222,0.2785053223880874,100 101 45 126 215 216 27 3 165 166 45 126 215 216 4 6 27 3 8 2 5 9 10 11 12 30 7 13 2 15 14 58 32 24 148 59 60 4 61 62 0 0 0 0 0,40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001230,0,-0.47907350786834196,-0.6864343576099202,-1.2167898643069879,-1.1473614984538498,-1.069563888837265,-1.267251178772465,81 110 248 185 84 3 55 56 110 248 185 4 6 84 3 8 2 5 9 10 11 12 30 7 13 2 15 14 55 56 29 24 5 63 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001231,0,3.4504615786795134,0.3768034854562959,1.450256192789194,1.1225835716620631,2.9821537604426753,0.46252395347862935,51 102 200 201 256 257 26 162 127 20 200 201 256 257 4 6 26 162 8 2 5 9 10 11 12 70 7 13 2 22 14 55 56 29 24 5 63 0 0 0 0 0 0 0 0,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001231,1,3.398658514225456,0.7945040666608808,-0.12094985732745551,1.7667571726409037,-0.1750288234118233,1.1985984778407974,86 87 37 48 214 189 26 162 26 50 37 48 214 189 4 6 26 162 8 2 5 9 10 11 12 70 7 13 2 22 14 170 171 4 39 17 0 0 0 0 0 0 0 0 0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
q_001233,0,-0.23028247463504328,-0.34467933662435074,1.2270905416390834,-0.07373883015578285,1.0352245003990683,1.456224561367556,51 102 236 237 326 327 164 23 33 20 236 237 326 327 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 143 2 64 5 144 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001233,0,-0.5417824806285159,-0.002924315638781291,1.299311703298337,-1.116686565073905,0.009140160646355882,-0.9360176428094894,107 108 236 237 315 16 3 39 67 236 237 315 4 6 16 3 8 2 5 9 10 11 12 74 7 13 2 15 14 58 32 24 148 59 60 4 61 62 0 0 0 0 0 0 0,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001233,0,-0.6893530523956644,-1.1800804990335205,0.608696844931724,-0.34981323057528574,0.16699928983908074,-0.1999431184473216,69 82 78 134 312 34 3 57 36 78 134 312 4 6 34 3 8 2 5 9 10 11 12 74 7 13 2 15 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001235,0,-0.5254236181693401,0.22491236501826503,-1.5791434252348846,-0.6565625643747335,-1.069563888837265,-1.1200362739000314,90 91 92 206 378 379 66 23 206 378 379 4 6 66 23 8 2 5 9 10 11 12 75 7 13 2 15 14 135 53 54 32 33 136 0 0 0 0 0 0 0 0 0 0 0,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
q_001235,0,-0.560867820164221,-0.002924315638781291,-1.7589872092156695,-0.38048816395523055,-0.780155485317269,-0.715195285500839,81 37 85 318 319 16 3 127 20 37 85 318 319 4 6 16 3 8 2 5 9 10 11 12 75 7 13 2 15 14 55 56 29 24 5 63 0 0 0 0 0 0 0 0 0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
q_001235,0,-0.4841856523868344,-0.11684265596730445,0.4055611908387776,-1.1473614984538498,-1.0169441791063565,-0.01592448735677965,96 195 322 323 66 23 72 163 195 322 323 4 6 66 23 8 2 5 9 10 11 12 75 7 13 2 15 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0 0 0 0,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
q_001235,1,-0.34547613111840625,0.2628851451277727,-0.7313084436111843,-0.38048816395523055,0.009140160646355882,0.24170159616997916,79 42 206 322 323 34 23 26 50 206 322 323 4 6 34 23 8 2 5 9 10 11 12 75 7 13 2 15 14 58 32 24 148 59 60 4 61 62 0 0 0 0 0 0 0,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
q_001235,0,-0.3148032640074515,0.11099402468974187,1.5231618484336558,-1.0553366983140153,-0.06978940395000678,0.8673649418778219,88 89 206 310 311 180 3 172 173 206 310 311 4 6 180 3 8 2 5 9 10 11 12 75 7 13 2 15 14 137 138 139 17 0 0 0 0 0 0 0 0 0 0 0 0,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
q_001236,0,-0.5574597238185593,0.30085792523728044,-0.678815889885264,-0.7179124311346229,-0.8590850499136317,-0.3103542971016467,107 108 113 114 220 221 16 3 120 121 113 114 220 221 4 6 16 3 8 2 5 9 10 11 12 30 7 13 2 15 14 65 38 25 154 40 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001236,0,0.17153208451846255,-0.7623799178289357,1.1739053439838607,-0.7179124311346229,1.535111742842697,1.4930282875856642,42 30 80 113 114 249 250 27 3 31 17 113 114 249 250 4 6 27 3 8 2 5 9 10 11 12 30 7 13 2 15 14 55 56 29 24 5 63 0 0 0 0 0 0 0,38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
q_001238,0,-0.5571189141839932,-0.6864343576099202,-1.4540548772505426,-0.4725129640950648,0.37747812876271425,-0.3471580233197553,104 105 208 48 337 209 16 3 165 166 208 48 337 209 4 6 16 3 8 2 5 9 10 11 12 74 7 13 2 15 14 170 171 4 39 17 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001238,0,-0.7803492248248298,0.035048464470726425,0.13618728646765027,-0.8712870980343468,0.29854856416635156,0.20489786995187056,81 208 48 76 342 66 3 57 36 208 48 76 342 4 6 66 3 8 2 5 9 10 11 12 74 7 13 2 15 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001238,0,-0.699236531798083,-0.6104887973909048,0.8903579263425876,-0.5338628308549545,-1.0169441791063565,-0.08953193979299649,96 109 76 342 34 3 57 36 109 76 342 4 6 34 3 8 2 5 9 10 11 12 74 7 13 2 15 14 72 176 25 33 41 0 0 0 0 0 0 0 0 0 0 0 0,33,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001238,0,-0.22687437828938162,-0.306706556514843,-1.3789790669462505,-0.8406121646544021,0.3248584190318056,-1.0096250952457062,88 89 109 312 164 23 149 150 109 312 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 143 2 64 5 144 0 0 0 0 0 0 0 0 0 0 0 0 0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001238,0,-0.3079870713161283,0.1869395849087573,-1.5223056138908084,-0.7485873645145678,0.37747812876271425,-0.12633566601110477,93 71 208 48 332 209 164 23 33 20 208 48 332 209 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 143 2 64 5 144 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001238,0,-0.2636818188225271,-0.04089709574828901,0.49791619066105913,-0.2884633638153963,-0.7538456304518149,0.09448669129754546,93 71 210 312 164 23 120 121 210 312 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 140 2 31 141 142 0 0 0 0 0 0 0 0 0 0 0 0 0,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001238,0,-0.5976752606973665,0.3768034854562959,-1.2083522253455858,-0.8712870980343468,0.08806972524271832,-0.5679803806284055,96 236 237 181 258 16 3 149 150 236 237 181 258 4 6 16 3 8 2 5 9 10 11 12 74 7 13 2 15 14 135 53 54 32 33 136 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001239,0,-0.2660674862644903,0.3768034854562959,-1.0683258955309223,-0.5952126976148439,-0.7275357755863608,-0.6415878330646224,86 87 210 315 164 23 153 20 210 315 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 17 130 131 20 132 133 31 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001239,1,-0.783075701901359,-0.38265211673385846,0.8580494943802539,-0.34981323057528574,-0.6749160658554524,-0.9360176428094894,42 30 80 236 237 326 327 66 3 160 36 236 237 326 327 4 6 66 3 8 2 5 9 10 11 12 74 7 13 2 15 14 155 38 25 156 40 0 0 0 0 0 0 0 0,37,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001239,0,-0.7278645411016407,-0.6864343576099202,0.32294521940492743,-0.9019620314142915,-0.28026824287364005,0.315309048606196,69 82 109 329 330 34 3 145 67 109 329 330 4 6 34 3 8 2 5 9 10 11 12 74 7 13 2 15 14 72 176 25 33 41 0 0 0 0 0 0 0 0 0 0 0,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001239,0,-0.7697841261532787,-0.11684265596730445,-0.4220845788299507,-0.34981323057528574,0.2722387093008975,0.24170159616997916,42 30 80 109 332 209 66 3 45 17 109 332 209 4 6 66 3 8 2 5 9 10 11 12 74 7 13 2 15 14 58 32 24 147 59 60 4 61 62 0 0 0 0 0 0,39,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001239,0,-0.7268421121979423,0.11099402468974187,1.4878260641589087,-1.0553366983140153,-0.7012259207209065,-0.49437292819218864,88 89 236 237 316 317 34 3 64 20 236 237 316 317 4 6 34 3 8 2 5 9 10 11 12 74 7 13 2 15 14 143 2 64 5 144 0 0 0 0 0 0 0 0 0,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001239,0,-0.6954876258178553,-0.1927882161863199,-1.1629981903342492,-0.8099372312744573,0.2722387093008975,-0.7888027379370559,94 95 109 316 317 34 3 172 173 109 316 317 4 6 34 3 8 2 5 9 10 11 12 74 7 13 2 15 14 6 115 50 116 29 117 0 0 0 0 0 0 0 0 0 0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
q_001239,0,-0.2422108118448589,-0.306706556514843,-0.8378194386184739,-0.8406121646544021,0.9826047906681596,0.13129041751565404,69 82 236 237 332 209 164 23 55 56 236 237 332 209 4 6 164 23 8 2 5 9 10 11 12 74 7 13 2 15 14 17 130 131 20 132 133 31 0 0 0 0 0 0 0,38,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
